
26721,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.30294067
26847,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.30294067
26973,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.30294067
27100,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
27130,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
27225,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
27351,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
27477,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
27604,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
27729,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
27855,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
27949,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
27982,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
28043,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
28109,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
28237,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
28613,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
28738,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
28864,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
28990,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
29117,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
29242,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
29368,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
29495,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
29557,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
29622,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
29714,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
29747,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
29873,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
29999,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.3029407
30126,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.30294073
30251,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.30294073
30282,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.30294073
30377,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.30294073
30630,0.036124893,0.094686486,0.22943287,0.37769324,0.49992895,0.7385522,0.30294073
31135,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
31605,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
31639,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
31795,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
31826,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
32143,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
32173,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
32614,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
32649,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
32773,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
32899,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
33033,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
33160,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
33285,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
33411,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
33537,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
33664,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
34169,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
34324,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
34672,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
35185,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
35689,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
36195,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
36697,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
36728,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
36823,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
36885,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
36949,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
37075,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
37202,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
37328,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
37454,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
37706,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
37768,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
37925,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
38210,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
38557,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
38715,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
38842,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
38903,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
38935,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
38968,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
39094,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
39220,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
39281,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
39346,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
39472,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
39602,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
39628,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
39724,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
40228,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
40733,0.06561827,0.13678178,0.22903593,0.37754074,0.49999994,0.6725013,0.30294073
41214,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
41718,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
42222,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
42473,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
42599,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
42727,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
43071,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
43231,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
43356,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
43482,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
43616,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
43743,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
44247,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
44752,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
45256,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
45768,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
46273,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
46460,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
46524,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
46617,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
46650,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
46785,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
46910,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
47036,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
47174,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
47297,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
47422,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
47674,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
47809,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
47934,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
48061,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
48314,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
48439,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
48573,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
48666,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
48699,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
48826,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
49017,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
49342,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
49810,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
50338,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
50787,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
51101,0.10171859,0.18397729,0.22889408,0.37754062,0.5,0.6185769,0.30294073
51291,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
51385,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
51796,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
51922,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
52048,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
52316,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
52572,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
52694,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
52821,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
52946,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
53072,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
53198,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
53325,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
53451,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
53577,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
53839,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
54341,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
54845,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
55113,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
55240,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
55365,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
55745,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
55871,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
55996,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
56122,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
56249,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
56375,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
56501,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
56594,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
56627,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
56658,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
56783,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
56880,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
56941,0.14624982,0.24835555,0.22889249,0.37754062,0.5,0.7299892,0.30294073
